date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-16,10:55,12:50,13:00,57584.3,57601.5,57575.883
2026-07-16,11:05,13:00,13:10,57601.5,57574.4,57611.37
2026-07-16,11:15,13:10,13:20,57574.4,57552.15,57584.477
2026-07-16,11:25,13:20,13:30,57552.15,57507.55,57550.72
2026-07-16,11:35,13:30,13:40,57507.55,57422.65,57508.51
2026-07-16,11:45,13:40,13:50,57422.65,57486.7,57445.242
2026-07-16,11:55,13:50,14:00,57486.7,57558.9,57454.332
2026-07-16,12:05,14:00,14:10,57558.9,57525.35,57519.406
2026-07-16,12:15,14:10,14:20,57525.35,57497.65,57532.117
2026-07-16,12:25,14:20,14:30,57497.65,57527.2,57500.54
2026-07-16,12:35,14:30,14:40,57527.2,57543.4,57519.88
2026-07-16,12:45,14:40,14:50,57543.4,57546.55,57529.367
2026-07-16,12:55,14:50,15:00,57546.55,57562.65,57536.81
2026-07-16,13:05,15:00,15:10,57562.65,57590.15,57583.07
2026-07-16,13:15,15:10,15:20,57590.15,57564.15,57573.055
2026-07-17,09:15,11:10,11:20,58062.6,58077.45,58087.04
2026-07-17,09:25,11:20,11:30,58077.45,58080.35,58098.77
2026-07-17,09:35,11:30,11:40,58080.35,58071.25,58066.438
2026-07-17,09:45,11:40,11:50,58071.25,58112.15,58089.887
2026-07-17,09:55,11:50,12:00,58112.15,58098.85,58116.09
2026-07-17,10:05,12:00,12:10,58098.85,58103.8,58108.03
2026-07-17,10:15,12:10,12:20,58103.8,58109.05,58084.496
2026-07-17,10:25,12:20,12:30,58109.05,58099.6,58090.758
2026-07-17,10:35,12:30,12:40,58099.6,58083.85,58093.332
2026-07-17,10:45,12:40,12:50,58083.85,58072.0,58076.49
2026-07-17,10:55,12:50,13:00,58072.0,58088.2,58074.566
2026-07-17,11:05,13:00,13:10,58088.2,58109.45,58097.445
2026-07-17,11:15,13:10,13:20,58109.45,58035.85,58060.71
2026-07-17,11:25,13:20,13:30,58035.85,58010.05,58033.605
2026-07-17,11:35,13:30,13:40,58010.05,57995.7,58045.117
2026-07-17,11:45,13:40,13:50,57995.7,58046.8,58015.883
2026-07-17,11:55,13:50,14:00,58046.8,58089.75,58048.67
2026-07-17,12:05,14:00,14:10,58089.75,58221.25,58081.785
2026-07-17,12:15,14:10,14:20,58221.25,58356.6,58194.5
2026-07-17,12:25,14:20,14:30,58356.6,58407.75,58317.434
2026-07-17,12:35,14:30,14:40,58407.75,58452.4,58411.695
2026-07-17,12:45,14:40,14:50,58452.4,58462.85,58448.426
2026-07-17,12:55,14:50,15:00,58462.85,58445.25,58447.16
2026-07-17,13:05,15:00,15:10,58445.25,58481.15,58459.297
2026-07-17,13:15,15:10,15:20,58481.15,58586.35,58464.33
