date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-15,09:25,09:50,10:00,815.35,816.6,815.16034
2026-07-15,09:35,10:00,10:10,816.6,817.15,815.4471
2026-07-15,09:45,10:10,10:20,817.15,818.35,816.7696
2026-07-15,09:55,10:20,10:30,818.35,818.05,818.82587
2026-07-15,10:05,10:30,10:40,818.05,818.05,817.9502
2026-07-15,10:15,10:40,10:50,818.05,817.5,818.18115
2026-07-15,10:25,10:50,11:00,817.5,817.65,817.5313
2026-07-15,10:35,11:00,11:10,817.65,816.45,817.66864
2026-07-15,10:45,11:10,11:20,816.45,816.85,816.11847
2026-07-15,10:55,11:20,11:30,816.85,819.0,816.6201
2026-07-15,11:05,11:30,11:40,819.0,817.05,818.23
2026-07-15,11:15,11:40,11:50,817.05,817.45,817.2913
2026-07-15,11:25,11:50,12:00,817.45,818.55,817.8532
2026-07-15,11:35,12:00,12:10,818.55,819.0,817.81647
2026-07-15,11:45,12:10,12:20,819.0,819.25,818.9513
2026-07-15,11:55,12:20,12:30,819.25,818.55,819.29407
2026-07-15,12:05,12:30,12:40,818.55,819.1,819.0147
2026-07-15,12:15,12:40,12:50,819.1,816.7,819.2798
2026-07-15,12:25,12:50,13:00,816.7,813.0,816.4454
2026-07-15,12:35,13:00,13:10,813.0,811.25,810.9588
2026-07-15,12:45,13:10,13:20,811.25,813.0,811.31494
2026-07-15,12:55,13:20,13:30,813.0,812.7,811.39905
2026-07-15,13:05,13:30,13:40,812.7,813.1,812.4878
2026-07-15,13:15,13:40,13:50,813.1,812.65,813.08044
2026-07-15,13:25,13:50,14:00,812.65,814.2,812.75165
2026-07-15,13:35,14:00,14:10,814.2,815.4,813.90735
2026-07-15,13:45,14:10,14:20,815.4,815.0,814.75476
2026-07-15,13:55,14:20,14:30,815.0,815.8,815.23206
2026-07-15,14:05,14:30,14:40,815.8,816.6,815.2896
2026-07-15,14:15,14:40,14:50,816.6,816.15,816.13446
2026-07-15,14:25,14:50,15:00,816.15,814.95,816.0562
2026-07-15,14:35,15:00,15:10,814.95,815.85,815.5727
2026-07-15,14:45,15:10,15:20,815.85,815.6,815.73724
2026-07-16,09:15,09:40,09:50,813.5,812.7,813.6176
2026-07-16,09:25,09:50,10:00,812.7,812.3,813.1522
2026-07-16,09:35,10:00,10:10,812.3,812.05,812.4774
2026-07-16,09:45,10:10,10:20,812.05,811.65,812.21234
2026-07-16,09:55,10:20,10:30,811.65,811.0,812.00415
2026-07-16,10:05,10:30,10:40,811.0,813.3,810.92773
2026-07-16,10:15,10:40,10:50,813.3,814.0,812.5076
2026-07-16,10:25,10:50,11:00,814.0,814.45,813.9952
2026-07-16,10:35,11:00,11:10,814.45,813.8,814.87555
2026-07-16,10:45,11:10,11:20,813.8,812.9,814.05133
2026-07-16,10:55,11:20,11:30,812.9,812.5,812.44147
2026-07-16,11:05,11:30,11:40,812.5,812.6,812.29584
2026-07-16,11:15,11:40,11:50,812.6,813.1,812.50073
2026-07-16,11:25,11:50,12:00,813.1,811.35,812.922
2026-07-16,11:35,12:00,12:10,811.35,811.8,812.3524
2026-07-16,11:45,12:10,12:20,811.8,811.75,811.82324
2026-07-16,11:55,12:20,12:30,811.75,811.65,811.7499
2026-07-16,12:05,12:30,12:40,811.65,810.8,811.7232
2026-07-16,12:15,12:40,12:50,810.8,810.65,811.37024
2026-07-16,12:25,12:50,13:00,810.65,810.7,810.779
2026-07-16,12:35,13:00,13:10,810.7,809.75,810.5408
2026-07-16,12:45,13:10,13:20,809.75,809.85,810.011
2026-07-16,12:55,13:20,13:30,809.85,808.15,809.944
2026-07-16,13:05,13:30,13:40,808.15,807.0,809.1208
2026-07-16,13:15,13:40,13:50,807.0,808.15,806.9082
2026-07-16,13:25,13:50,14:00,808.15,809.7,807.34015
2026-07-16,13:35,14:00,14:10,809.7,808.95,809.7074
2026-07-16,13:45,14:10,14:20,808.95,808.9,808.8317
2026-07-16,13:55,14:20,14:30,808.9,809.65,809.1384
2026-07-16,14:05,14:30,14:40,809.65,808.3,809.5054
2026-07-16,14:15,14:40,14:50,808.3,807.95,808.4578
2026-07-16,14:25,14:50,15:00,807.95,808.15,808.18945
2026-07-16,14:35,15:00,15:10,808.15,808.45,808.44775
2026-07-16,14:45,15:10,15:20,808.45,807.9,808.747
