date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-14,12:15,13:10,13:20,811.95,811.3,811.9352
2026-07-14,12:25,13:20,13:30,811.3,811.0,811.0015
2026-07-14,12:35,13:30,13:40,811.0,809.4,811.7483
2026-07-14,12:45,13:40,13:50,809.4,810.0,809.8945
2026-07-14,12:55,13:50,14:00,810.0,810.25,810.29254
2026-07-14,13:05,14:00,14:10,810.25,810.25,810.6707
2026-07-14,13:15,14:10,14:20,810.25,810.15,810.30975
2026-07-14,13:25,14:20,14:30,810.15,809.9,810.11255
2026-07-14,13:35,14:30,14:40,809.9,809.25,809.7779
2026-07-14,13:45,14:40,14:50,809.25,807.85,809.96295
2026-07-14,13:55,14:50,15:00,807.85,809.5,807.9196
2026-07-14,14:05,15:00,15:10,809.5,809.65,808.1613
2026-07-14,14:15,15:10,15:20,809.65,808.95,808.83496
2026-07-15,09:15,10:10,10:20,817.15,818.35,816.5914
2026-07-15,09:25,10:20,10:30,818.35,818.05,818.3801
2026-07-15,09:35,10:30,10:40,818.05,818.05,817.4931
2026-07-15,09:45,10:40,10:50,818.05,817.5,817.86096
2026-07-15,09:55,10:50,11:00,817.5,817.65,817.57
2026-07-15,10:05,11:00,11:10,817.65,816.45,818.4038
2026-07-15,10:15,11:10,11:20,816.45,816.85,817.60925
2026-07-15,10:25,11:20,11:30,816.85,819.0,816.9932
2026-07-15,10:35,11:30,11:40,819.0,817.05,819.0552
2026-07-15,10:45,11:40,11:50,817.05,817.45,817.1708
2026-07-15,10:55,11:50,12:00,817.45,818.55,818.19354
2026-07-15,11:05,12:00,12:10,818.55,819.0,817.528
2026-07-15,11:15,12:10,12:20,819.0,819.25,818.8214
2026-07-15,11:25,12:20,12:30,819.25,818.55,818.68774
2026-07-15,11:35,12:30,12:40,818.55,819.1,818.8178
2026-07-15,11:45,12:40,12:50,819.1,816.7,819.1369
2026-07-15,11:55,12:50,13:00,816.7,813.0,817.0328
2026-07-15,12:05,13:00,13:10,813.0,811.25,812.89514
2026-07-15,12:15,13:10,13:20,811.25,813.0,812.983
2026-07-15,12:25,13:20,13:30,813.0,812.7,811.3474
