timestamps,open,high,low,close,volume,amount
2026-07-22 12:15:00,753.05,753.15,750.35,751.5,3183564,2392448346.0
2026-07-22 13:15:00,751.5,754.95,750.8,751.75,3538925,2660386868.75
2026-07-22 14:15:00,751.8,753.7,751.15,752.95,3402094,2561606677.3
2026-07-22 15:15:00,752.9,753.95,752.6,753.9,1897194,1430294556.6
2026-07-23 09:15:00,749.4,750.0,744.8,747.1,7536289,5630361511.900001
2026-07-23 10:15:00,747.1,747.85,746.5,747.4,2854364,2133351653.6
2026-07-23 11:15:00,747.4,747.4,745.5,745.7,2739779,2043053200.3000002
2026-07-23 12:15:00,745.7,746.45,743.25,744.05,4023297,2993534132.85
2026-07-23 13:15:00,744.0,745.75,743.55,745.1,3896035,2902935678.5
2026-07-23 14:15:00,745.15,751.0,744.55,746.35,8595245,6415061105.75
2026-07-23 15:15:00,746.35,746.4,745.15,745.85,2485770,1854011554.5
2026-07-24 09:15:00,738.5,744.8,738.0,738.55,7146421,5277989229.549999
2026-07-24 10:15:00,738.55,742.0,737.25,741.0,2758482,2044035162.0
2026-07-24 11:15:00,741.0,741.9,740.4,741.1,1629149,1207362323.9
2026-07-24 12:15:00,741.05,746.7,741.05,746.1,3050940,2276306334.0
2026-07-24 13:15:00,746.1,748.25,745.2,746.9,2576958,1924729930.2
2026-07-24 14:15:00,747.0,747.0,741.8,743.05,3781810,2810073920.5
2026-07-24 15:15:00,743.05,744.3,742.3,743.5,2355471,1751292688.5
