timestamps,open,high,low,close,volume,amount
2026-01-06 15:15:00,962.55,963.1,961.8,962.95,1670732,1608831379.4
2026-01-07 09:15:00,956.0,956.45,947.3,951.5,12070115,11484714422.5
2026-01-07 10:15:00,951.5,955.15,949.6,951.35,5020471,4776225085.85
2026-01-07 11:15:00,951.3,953.4,947.1,948.05,17396542,16492791643.099998
2026-01-07 12:15:00,948.05,948.9,946.0,948.6,3546061,3363793464.6
2026-01-07 13:15:00,948.65,950.95,947.8,949.25,5964452,5661756061.0
2026-01-07 14:15:00,949.25,949.5,946.9,949.2,5598119,5313734554.8
2026-01-07 15:15:00,949.2,950.5,949.15,950.5,2519005,2394314252.5
2026-01-08 09:15:00,944.7,953.0,941.4,945.7,6062960,5733741272.0
2026-01-08 10:15:00,945.6,949.45,944.7,948.0,2376475,2252898300.0
2026-01-08 11:15:00,947.75,949.5,945.2,945.3,2700308,2552601152.4
2026-01-08 12:15:00,945.3,947.4,944.5,946.35,1888070,1786775044.5
2026-01-08 13:15:00,946.35,949.7,945.6,949.05,2239410,2125312060.5
2026-01-08 14:15:00,949.05,950.0,946.1,946.25,4186096,3961093340.0
2026-01-08 15:15:00,946.2,948.05,946.0,947.9,1887899,1789539462.1
2026-01-09 09:15:00,945.0,950.6,940.6,941.0,21231946,19979261186.0
2026-01-09 10:15:00,941.0,942.45,939.4,941.25,1798359,1692705408.75
2026-01-09 11:15:00,941.35,942.85,938.25,939.5,1658850,1558489575.0
2026-01-09 12:15:00,939.5,939.55,933.3,935.75,2808707,2628247575.25
2026-01-09 13:15:00,935.7,939.25,935.0,938.2,3373973,3165461468.6000004
2026-01-09 14:15:00,938.35,940.1,935.9,939.2,5101627,4791448078.400001
2026-01-09 15:15:00,939.2,940.0,938.0,939.0,1678080,1575717120.0
2026-01-12 09:15:00,937.5,940.35,934.0,935.55,3179895,2974950767.25
2026-01-12 10:15:00,935.55,935.55,931.1,931.6,1810183,1686366482.8
2026-01-12 11:15:00,931.5,933.4,929.6,933.2,2322100,2166983720.0
2026-01-12 12:15:00,933.2,941.95,933.2,940.35,4174319,3925320871.65
2026-01-12 13:15:00,940.35,942.0,937.15,937.6,2652976,2487430297.6
2026-01-12 14:15:00,937.65,939.55,936.2,936.9,4249909,3981739742.1
2026-01-12 15:15:00,936.9,937.15,935.4,936.55,1270687,1190061909.85
2026-01-13 09:15:00,947.7,947.7,941.3,942.9,7017137,6616458477.3
2026-01-13 10:15:00,942.9,946.15,941.55,942.95,5469112,5157099160.400001
2026-01-13 11:15:00,943.0,943.5,940.0,941.65,1192712,1123117254.8
2026-01-13 12:15:00,941.7,941.95,935.0,935.55,1993030,1864579216.5
2026-01-13 13:15:00,935.55,937.8,934.6,935.4,2935717,2746069681.7999997
2026-01-13 14:15:00,935.5,939.7,934.45,938.4,8901084,8352777225.599999
2026-01-13 15:15:00,938.35,938.8,932.6,934.75,2816659,2632872000.25
2026-01-14 09:15:00,930.0,940.05,930.0,937.95,6906911,6478337172.450001
2026-01-14 10:15:00,937.95,938.1,932.0,932.85,3235814,3018529089.9
2026-01-14 11:15:00,932.8,934.4,931.5,931.55,2516764,2344491504.2
2026-01-14 12:15:00,931.7,933.9,931.0,932.15,2744218,2558022808.7
2026-01-14 13:15:00,932.05,932.65,926.45,927.0,3789308,3512688516.0
2026-01-14 14:15:00,926.95,930.0,920.2,924.3,12483084,11538114541.199999
2026-01-14 15:15:00,924.65,926.8,924.0,925.25,3644761,3372315115.25
2026-01-16 09:15:00,922.0,932.2,919.2,931.9,9416279,8775030400.1
2026-01-16 10:15:00,931.9,935.95,930.1,930.5,4891137,4551202978.5
2026-01-16 11:15:00,930.5,935.0,928.2,934.3,3140724,2934378433.2
2026-01-16 12:15:00,934.35,935.2,930.6,932.15,3987596,3717037611.4
2026-01-16 13:15:00,932.15,933.35,929.9,931.35,3165947,2948604738.4500003
2026-01-16 14:15:00,931.35,934.4,930.0,931.05,5298239,4932925420.95
2026-01-16 15:15:00,931.0,932.9,929.0,930.55,4093715,3809406493.25
2026-01-19 09:15:00,935.9,936.15,921.05,922.95,10185762,9400949037.9
2026-01-19 10:15:00,922.8,925.9,919.5,924.1,3382337,3125617621.7000003
2026-01-19 11:15:00,924.15,925.75,921.9,925.05,2526320,2336972316.0
2026-01-19 12:15:00,925.2,930.0,924.95,927.9,10412422,9661686373.8
2026-01-19 13:15:00,927.7,929.8,925.6,927.5,3905757,3622589617.5
2026-01-19 14:15:00,927.5,929.3,927.0,928.35,5431266,5042115791.1
2026-01-19 15:15:00,928.4,928.7,925.15,925.65,1578676,1461301439.3999999
2026-01-20 09:15:00,929.3,929.3,919.6,925.7,4850463,4490073599.1
