timestamps,open,high,low,close,volume,amount
2025-01-14,820.0,828.1,818.5,823.3,26661432,21950356965.6
2025-01-15,828.2,831.4,818.2,821.5,14022892,11519805778.0
2025-01-16,826.4,830.3,821.4,826.0,21212454,17521487004.0
2025-01-17,821.8,825.2,814.2,818.4,23112076,18914922998.399998
2025-01-20,813.0,830.5,813.0,825.6,17557618,14495569420.800001
2025-01-21,829.1,830.5,816.5,821.2,31158144,25587067852.800003
2025-01-22,821.2,836.0,812.7,833.0,30619306,25505881898.0
2025-01-23,843.5,843.5,825.6,832.4,34909158,29058383119.2
2025-01-24,830.0,835.2,822.2,824.9,24236200,19992441380.0
2025-01-27,820.6,821.8,813.0,814.9,22804166,18583114873.399998
2025-01-28,823.5,842.2,823.5,835.2,30179312,25205761382.4
2025-01-29,837.5,840.6,834.4,838.6,12619890,10583039754.0
2025-01-30,840.5,849.0,836.3,845.8,25744846,21774990746.8
2025-01-31,843.6,852.4,842.0,849.4,15821686,13438940088.4
2025-02-01,848.8,856.5,838.0,845.5,5587528,4724254924.0
2025-02-03,835.0,843.4,831.7,839.0,20276540,17012017060.0
2025-02-04,844.4,862.9,840.0,860.4,28616502,24621638320.8
2025-02-05,866.5,872.1,859.4,868.9,23675506,20571647163.399998
2025-02-06,867.8,874.5,862.0,871.9,26760716,23332668280.399998
2025-02-07,875.0,883.5,862.5,866.4,23509600,20368717440.0
2025-02-10,858.6,861.7,854.2,857.9,17195950,14752405505.0
2025-02-11,851.5,855.5,844.4,850.7,22724704,19331905692.8
2025-02-12,846.5,856.0,840.6,853.4,22809570,19465687038.0
2025-02-13,849.5,857.1,846.8,848.8,12602434,10696945979.199999
2025-02-14,851.0,851.0,840.0,847.4,19959892,16914012480.8
2025-02-17,842.6,860.0,840.6,858.7,12938946,11110672930.2
2025-02-18,856.5,865.8,853.1,861.5,16350910,14086308965.0
2025-02-19,858.5,869.0,856.2,863.6,11884112,10263119123.2
2025-02-20,855.5,857.4,842.6,843.6,26390510,22263034236.0
2025-02-21,840.4,847.5,838.6,846.2,15680940,13269211428.0
2025-02-24,840.6,842.1,830.6,838.6,20693646,17353691535.600002
2025-02-25,835.6,844.0,835.6,841.2,24138708,20305481169.600002
2025-02-27,841.3,855.4,841.3,850.4,35786800,30433094720.0
2025-02-28,842.5,868.6,842.5,866.2,54516728,47222389793.600006
2025-03-03,869.9,871.5,847.0,850.8,21205364,18041523691.2
2025-03-04,849.0,857.2,846.6,855.0,19920958,17032419090.0
2025-03-05,851.0,855.4,844.1,845.0,21583872,18238371840.0
2025-03-06,843.5,850.0,836.1,845.6,32966088,27876124012.8
2025-03-07,841.0,850.6,838.8,844.6,13372914,11294763164.4
2025-03-10,844.5,850.0,841.5,843.8,15604050,13166697390.0
2025-03-11,841.2,847.0,835.0,842.8,19898430,16770396804.0
2025-03-12,845.8,859.2,845.8,855.6,18784106,16071681093.6
2025-03-13,858.0,860.4,850.0,853.3,15736264,13427754071.199999
2025-03-17,852.5,862.0,852.5,855.2,18951914,16207676852.800001
2025-03-18,864.0,868.7,857.5,866.1,21907178,18973806865.8
2025-03-19,867.5,875.5,866.1,872.0,15221406,13273066032.0
2025-03-20,877.0,887.0,874.6,884.4,17833978,15772370143.199999
2025-03-21,877.8,887.0,877.8,885.2,33508264,29661515292.800003
2025-03-24,889.5,902.2,886.8,900.0,17393736,15654362400.0
2025-03-25,902.4,921.8,900.8,910.7,39101416,35609659551.200005
2025-03-26,912.5,913.8,901.0,903.3,24478442,22111376658.6
2025-03-27,900.0,920.5,899.0,912.7,41658100,38021347870.0
2025-03-28,914.5,918.0,902.9,914.1,28773648,26301991636.8
2025-04-01,901.0,905.0,882.7,883.9,28511006,25200878203.399998
2025-04-02,885.4,899.6,885.4,898.4,11573564,10397689897.6
2025-04-03,890.6,902.0,888.5,897.4,11250038,10095784101.199999
2025-04-04,906.5,921.0,905.6,908.6,33540454,30474856504.4
2025-04-07,881.4,889.9,869.1,878.8,37995450,33390401460.0
2025-04-08,882.5,891.0,875.2,884.6,35563872,31459801171.2
2025-04-09,882.5,887.5,876.8,882.5,22454608,19816191560.0
2025-04-11,887.4,909.7,887.4,903.4,32775766,29609627004.399998
2025-04-15,932.5,938.4,927.5,932.4,49298344,45965775945.6
2025-04-16,941.9,941.9,930.2,939.0,19136820,17969473980.0
2025-04-17,941.0,959.8,938.4,953.4,35703084,34039320285.6
2025-04-21,962.0,975.4,955.0,963.6,34247298,33000696352.8
2025-04-22,967.5,985.3,967.5,980.8,45961750,45079284400.0
2025-04-23,989.4,989.4,960.2,962.0,30570642,29408957604.0
2025-04-24,955.0,962.0,952.6,958.4,25931754,24852993033.6
2025-04-25,962.4,966.5,945.9,955.6,18500878,17679439016.8
2025-04-28,955.6,964.8,954.2,960.1,13920492,13365064369.2
2025-04-29,959.4,964.4,950.1,954.4,18918308,18055633155.2
2025-04-30,956.5,968.4,955.2,962.5,31936870,30739237375.0
2025-05-02,964.9,971.0,960.0,962.5,22812048,21956596200.0
2025-05-05,969.5,976.0,966.2,968.4,15068024,14591874441.6
2025-05-06,965.0,970.0,962.2,965.8,17490156,16891992664.8
2025-05-07,967.0,974.4,961.2,972.8,21420778,20838132838.399998
2025-05-08,977.4,977.4,959.6,964.2,34803430,33557467206.0
2025-05-09,955.0,959.5,943.4,944.8,17188796,16239974460.8
2025-05-12,958.8,980.0,956.2,978.6,18618972,18220525999.2
2025-05-13,975.0,980.8,960.0,961.3,24242102,23303932652.6
2025-05-14,961.0,965.1,951.5,955.3,15445308,14754902732.4
2025-05-15,956.8,972.4,948.5,966.9,32241458,31174265740.2
2025-05-16,966.9,971.9,964.2,967.4,15868010,15350712874.0
2025-05-19,968.5,972.5,965.5,969.4,10202964,9890753301.6
2025-05-20,964.0,967.3,956.5,957.4,23879090,22861840766.0
2025-05-21,963.5,973.4,960.6,963.4,15132040,14578207336.0
2025-05-22,957.6,962.1,952.6,960.0,21306670,20454403200.0
2025-05-23,960.0,968.5,957.2,966.8,9566072,9248478409.6
2025-05-26,967.5,975.0,963.4,970.1,10802860,10479854486.0
2025-05-27,965.8,974.0,958.2,963.2,26162148,25199380953.600002
2025-05-28,960.1,967.2,958.8,961.8,18157594,17463973909.2
2025-05-29,964.0,970.4,953.6,963.8,28917794,27870969857.199997
2025-05-30,966.0,974.4,962.7,972.4,28748078,27954631047.2
2025-06-02,965.0,968.0,954.0,966.0,14668822,14170082052.0
2025-06-03,969.0,976.0,960.0,962.3,24377584,23458549083.2
2025-06-04,960.5,971.6,960.4,970.6,12961542,12580472665.2
2025-06-05,974.0,979.4,970.1,974.8,22255418,21694581466.399998
2025-06-06,972.0,998.2,971.4,989.4,30127008,29807661715.2
2025-06-09,997.5,997.5,988.0,989.4,13202588,13062640567.199999
2025-06-10,991.4,991.4,980.6,982.6,15533126,15262849607.6
2025-06-11,983.8,983.8,973.5,975.2,11096394,10821203428.800001
2025-06-12,975.0,980.5,967.6,971.7,16349130,15886449621.0
2025-06-13,960.0,966.5,956.5,958.8,12117762,11618510205.6
2025-06-16,962.0,969.4,960.0,967.7,16513746,15980352004.2
2025-06-17,968.5,970.8,959.6,964.8,16978736,16381084492.8
2025-06-18,958.5,968.2,958.5,967.0,18433816,17825500072.0
2025-06-19,967.0,973.4,962.8,967.6,16876220,16329430472.0
2025-06-20,965.8,985.0,965.8,982.4,32900408,32321360819.2
2025-06-23,974.2,979.0,970.9,974.2,11739518,11436638435.6
2025-06-24,982.5,989.5,977.8,980.4,22625322,22181865688.8
2025-06-25,983.0,991.0,982.0,990.1,18405932,18223713273.2
2025-06-26,990.7,1013.6,990.0,1010.9,50084830,50630754647.0
2025-06-27,1006.5,1009.9,996.7,1007.4,28213384,28422163041.6
2025-06-30,1005.8,1006.9,997.8,1000.8,13649020,13659939216.0
2025-07-01,1002.5,1008.0,1002.0,1006.0,14389386,14475722316.0
2025-07-02,1010.0,1010.0,989.0,993.0,18878250,18746102250.0
2025-07-03,997.4,1004.0,992.2,993.6,16860506,16752598761.6
2025-07-04,993.6,1001.8,990.0,994.6,7863944,7821478702.400001
2025-07-07,994.5,999.2,991.9,993.7,11349426,11277924616.2
2025-07-08,988.5,1002.5,988.5,1000.7,15224316,15234973021.2
2025-07-09,1003.5,1006.9,999.0,1005.6,13861428,13939051996.800001
2025-07-10,1008.0,1008.5,1000.0,1003.1,17030310,17083103961.0
2025-07-11,999.0,1002.4,990.4,991.8,12516922,12414283239.6
2025-07-14,991.5,994.4,985.3,991.5,13088850,12977594775.0
2025-07-15,986.5,1001.8,986.5,997.8,14498168,14466272030.4
2025-07-16,1009.0,1011.4,996.3,998.2,17994612,17962221698.4
2025-07-17,1002.0,1002.4,991.4,993.4,22529158,22380465557.2
2025-07-18,993.4,998.5,976.5,978.7,16129446,15785888800.2
2025-07-21,989.1,1001.0,988.2,1000.2,22309078,22313539815.600002
2025-07-22,1006.6,1009.0,1001.5,1003.6,14836814,14890226530.4
2025-07-23,1005.5,1014.9,1001.5,1012.2,13634916,13801261975.2
2025-07-24,1018.8,1018.8,1004.2,1007.1,19107176,19242836949.600002
2025-07-25,1007.5,1007.5,999.5,1002.3,9306598,9328003175.4
2025-07-28,1001.5,1010.7,1000.2,1004.2,12059580,12110230236.0
2025-07-29,1000.0,1013.2,998.2,1010.8,19895696,20110569516.8
2025-07-30,1014.0,1016.3,1008.5,1012.9,15154036,15349523064.4
2025-07-31,1007.3,1015.7,1004.0,1009.1,22183032,22384897591.2
2025-08-01,1007.0,1014.2,1004.6,1006.1,11317258,11386293273.800001
2025-08-04,1005.0,1009.2,994.0,996.0,13933946,13878210216.0
2025-08-05,993.2,997.2,982.8,988.8,23978058,23709503750.399998
2025-08-06,985.6,994.0,985.0,992.6,14080204,13976010490.4
2025-08-07,990.0,1000.8,988.4,997.7,13081186,13051099272.2
2025-08-08,993.6,996.4,985.0,987.0,13895264,13714625568.0
2025-08-11,988.0,998.8,986.6,997.8,9105854,9085821121.199999
2025-08-12,996.0,998.0,983.8,985.0,12937802,12743734970.0
2025-08-13,997.0,997.0,984.6,990.2,13577396,13444337519.2
2025-08-14,989.0,998.0,985.6,995.6,17511716,17434664449.600002
2025-08-18,1005.0,1013.3,997.8,1001.8,19284796,19319508632.8
2025-08-19,999.2,1003.0,993.4,995.6,12352438,12298087272.800001
2025-08-20,993.5,996.0,989.5,994.1,9950228,9891521654.800001
2025-08-21,998.8,998.8,991.6,995.6,12439850,12385114660.0
2025-08-22,995.0,998.0,978.6,982.3,19833502,19482449014.6
2025-08-25,980.1,988.7,978.5,982.0,17518044,17202719208.0
2025-08-26,979.5,985.7,968.0,973.4,16917731,16467719355.4
2025-08-28,967.0,972.2,955.0,957.8,25438255,24364760639.0
2025-08-29,954.0,963.3,950.1,951.6,14823813,14106340450.800001
2025-09-01,949.6,957.45,946.35,950.6,20178344,19181533806.4
2025-09-02,951.0,954.8,944.0,944.5,14196320,13408424240.0
2025-09-03,945.0,956.3,940.0,954.45,16083481,15350878440.45
2025-09-04,960.2,965.7,956.25,961.25,17597657,16915747791.25
2025-09-05,967.5,967.5,954.05,963.4,11602111,11177473737.4
2025-09-08,969.0,973.15,960.45,966.0,11711307,11313122562.0
2025-09-09,974.0,974.4,962.7,965.15,13985539,13498142965.85
2025-09-10,973.9,973.9,961.7,965.9,18091100,17474193490.0
2025-09-11,960.3,969.25,959.9,967.8,15113633,14626974017.4
2025-09-12,969.9,970.75,962.25,967.3,14363519,13893831928.699999
2025-09-15,969.6,972.35,965.0,967.05,14486377,14009050877.849998
2025-09-16,961.2,969.35,961.2,966.85,18661794,18043155528.9
2025-09-17,965.15,974.4,964.35,966.5,17361476,16779866554.0
2025-09-18,973.3,979.65,969.25,976.9,17791598,17380612086.2
2025-09-19,974.9,976.7,962.1,966.9,31243267,30209114862.3
2025-09-22,964.0,971.2,961.95,964.2,10854415,10465826943.0
2025-09-23,967.0,968.2,955.5,957.2,21022298,20122543645.600002
2025-09-24,952.2,956.45,943.0,951.05,15117220,14377232081.0
2025-09-25,952.5,958.0,947.4,949.85,31413279,29837903058.15
2025-09-26,945.1,951.45,941.3,945.05,14874656,14057293652.8
2025-09-29,946.05,956.8,939.1,950.3,32398179,30787989503.699997
2025-09-30,958.05,960.0,946.3,951.0,28296687,26910149337.0
2025-10-01,952.7,969.6,946.0,965.25,25350832,24469890588.0
2025-10-03,952.0,966.75,952.0,965.15,26658296,25729254384.399998
2025-10-06,971.9,977.4,962.0,973.45,18542683,18050374766.350002
2025-10-07,974.0,989.85,971.0,982.5,25535736,25088860620.0
2025-10-08,976.0,985.9,974.55,978.7,15939710,15600194177.0
2025-10-09,974.5,979.0,970.15,977.1,15370950,15018955245.0
2025-10-10,979.0,986.2,978.1,980.9,13757080,13494319772.0
2025-10-13,974.3,981.0,972.0,977.0,18634254,18205666158.0
2025-10-14,970.0,980.45,967.0,977.15,22934382,22410331371.3
2025-10-15,975.0,984.9,973.35,978.25,23310447,22803444777.75
2025-10-16,982.65,996.6,981.5,994.35,22936566,22806974402.100002
2025-10-17,993.95,1009.0,986.0,1002.55,25210511,25274797803.05
2025-10-20,997.0,1020.0,997.0,1002.95,22195202,22260677845.9
2025-10-21,1006.0,1010.0,1004.0,1007.7,3471600,3498331320.0
2025-10-23,1016.0,1020.5,1006.0,1008.8,43526526,43909559428.799995
2025-10-24,1011.0,1011.95,991.3,994.75,17707768,17614802218.0
2025-10-27,996.5,1009.05,996.2,1002.95,15700796,15747113348.2
2025-10-28,997.65,1008.0,995.0,1003.55,33904289,34024649225.949997
2025-10-29,1004.9,1012.5,1000.0,1007.85,17769445,17908935143.25
2025-10-30,1000.0,1009.5,997.1,998.15,19962917,19925985603.55
2025-10-31,994.0,1004.45,981.15,987.3,23221330,22926419109.0
2025-11-03,985.0,994.55,983.3,992.65,16607180,16485117227.0
2025-11-04,987.0,997.0,983.7,985.25,20024544,19729181976.0
2025-11-06,981.0,991.05,974.0,984.65,22279516,21937525429.399998
2025-11-07,980.0,984.9,974.75,982.3,15004568,14738987146.4
2025-11-10,982.3,990.95,980.2,984.5,15988262,15740443939.0
2025-11-11,983.5,993.5,978.0,991.7,10200530,10115865601.0
2025-11-12,998.8,999.0,987.7,989.5,13137263,12999321738.5
2025-11-13,984.0,990.1,982.6,986.65,14124839,13936272399.35
2025-11-14,976.05,991.65,976.05,989.6,21386965,21164540564.0
2025-11-17,991.25,997.95,985.6,996.55,18396408,18332940392.399998
2025-11-18,997.65,999.0,990.0,992.45,20002640,19851620068.0
2025-11-19,990.0,996.55,984.0,994.6,19813847,19706852226.2
2025-11-20,995.3,1011.6,992.45,1008.85,19850865,20026545155.25
2025-11-21,1003.1,1008.3,996.55,998.05,17499897,17465772200.85
2025-11-24,1000.0,1011.45,993.6,999.15,32204053,32176679554.95
2025-11-25,1004.0,1006.1,988.4,989.8,24989383,24734491293.399998
2025-11-26,981.3,1006.95,981.3,1003.9,19494356,19570383988.399998
2025-11-27,1002.1,1016.8,1001.0,1009.5,25536848,25779448056.0
2025-11-28,1007.0,1012.05,1004.2,1007.6,15988807,16110321933.2
2025-12-01,1017.5,1017.5,999.3,1002.1,16746566,16781733788.6
2025-12-02,988.0,994.4,985.0,989.8,27316662,27038032047.6
2025-12-03,986.0,1002.3,986.0,1000.5,15448777,15456501388.5
2025-12-04,1000.0,1004.7,993.0,997.2,14528169,14487490126.800001
2025-12-05,992.0,1008.0,990.2,1003.3,12843366,12885749107.8
2025-12-08,1000.0,1006.5,997.5,1003.1,12901022,12941015168.2
2025-12-09,994.9,1002.8,994.0,997.1,15294322,15249968466.2
2025-12-10,997.5,998.5,985.3,989.8,15322830,15166537134.0
2025-12-11,990.0,1002.7,988.5,1000.3,11844809,11848362442.699999
2025-12-12,1003.0,1004.7,998.2,1001.5,11988618,12006600927.0
2025-12-15,992.0,1001.8,992.0,996.1,9790060,9751878766.0
2025-12-16,990.1,998.7,990.1,994.3,20049088,19934808198.399998
2025-12-17,996.0,996.0,980.8,984.0,19080922,18775627248.0
2025-12-18,973.3,987.4,973.3,979.7,14912404,14609682198.800001
2025-12-19,987.0,988.0,978.7,985.5,25952384,25576074432.0
2025-12-22,988.0,992.9,983.9,987.7,13540411,13373863944.7
2025-12-23,990.5,998.9,987.7,996.6,17927849,17866894313.4
2025-12-24,993.0,999.4,993.0,997.2,13699996,13661636011.2
2025-12-26,996.0,997.2,987.7,992.1,9360853,9286902261.300001
2025-12-29,993.1,997.4,987.2,991.7,13545749,13433319283.300001
2025-12-30,990.2,995.0,982.2,990.9,33155849,32854130774.1
2025-12-31,991.0,997.6,987.6,991.2,10963454,10866975604.800001
2026-01-01,993.5,997.55,989.5,991.15,7132074,7068955145.099999
2026-01-02,991.15,1003.2,988.8,1001.6,11751459,11770261334.4
2026-01-05,1005.75,1006.4,976.3,977.5,27647379,27025312972.5
2026-01-06,962.7,966.7,956.0,962.2,31988783,30779607002.600002
2026-01-07,956.0,956.45,946.0,949.05,52884712,50190235923.6
2026-01-08,944.7,953.0,941.4,946.7,21928849,20760041348.3
2026-01-09,945.0,950.6,933.3,939.0,38183839,35854624821.0
2026-01-12,937.5,942.0,929.6,936.95,21071666,19743097458.7
2026-01-13,947.7,947.7,932.6,937.35,32042827,30035343888.45
2026-01-14,930.0,940.05,920.2,925.45,36688248,33953139111.600002
2026-01-16,922.0,935.95,919.2,931.1,37780235,35177176808.5
2026-01-19,935.9,936.15,919.5,927.9,38191942,35438302981.799995
2026-01-20,929.3,934.5,919.6,931.2,36022727,33544363382.4
2026-01-21,925.0,932.15,915.5,920.35,32766854,30156974078.9
2026-01-22,928.0,928.3,913.2,918.7,44444755,40831396418.5
2026-01-23,920.0,926.1,909.25,916.1,30985247,28385584776.7
2026-01-27,906.0,931.2,905.0,926.4,44753093,41459265355.2
2026-01-28,932.5,941.45,928.4,932.7,35347138,32968275612.600002
2026-01-29,930.1,939.3,924.35,935.5,37175628,34777799994.0
2026-01-30,930.0,938.9,927.75,929.25,29691233,27590578265.25
2026-02-01,932.0,939.65,912.65,922.1,9856486,9088665740.6
2026-02-02,915.0,929.8,909.3,928.1,28032106,26016597578.600002
2026-02-03,983.75,994.0,945.0,948.7,50336968,47754681541.600006
2026-02-04,952.5,957.2,947.95,953.1,24366770,23223968487.0
2026-02-05,956.0,956.05,946.7,949.7,28103169,26689579599.300003
2026-02-06,945.0,948.1,937.6,941.1,18120272,17052987979.2
2026-02-09,945.0,950.0,935.35,937.25,23947829,22445102730.25
2026-02-10,930.0,940.9,929.95,932.4,31525385,29394268974.0
2026-02-11,931.25,936.0,925.3,927.1,24869804,23056795288.4
2026-02-12,927.0,928.6,918.5,920.6,33872203,31182750081.8
2026-02-13,913.0,928.2,901.0,903.9,50188359,45365257700.1
2026-02-16,903.9,929.5,902.1,925.8,18806989,17411510416.2
2026-02-17,923.0,928.1,918.6,925.7,22599629,20920476565.3
2026-02-18,923.2,925.5,919.55,924.7,12738702,11779477739.400002
2026-02-19,929.0,929.2,912.45,915.6,21209234,19419174650.4
2026-02-20,911.0,917.85,908.4,911.85,22654907,20657876947.95
2026-02-23,916.5,925.65,915.25,923.6,23270122,21492284679.2
2026-02-24,927.95,927.95,909.15,910.5,31313985,28511383342.5
2026-02-25,910.55,916.0,903.1,907.6,27884303,25307793402.8
2026-02-26,912.0,912.0,895.0,898.6,41165937,36991710988.200005
2026-02-27,898.6,898.95,885.0,887.75,34620755,30734575251.25
2026-03-02,876.2,887.75,871.55,879.4,38378924,33750425765.6
2026-03-04,848.0,879.3,848.0,868.65,39862322,34626406005.299995
2026-03-05,873.85,881.4,863.5,877.75,31324582,27495151850.5
2026-03-06,868.05,871.7,855.1,857.05,34439647,29516499461.35
2026-03-09,825.0,842.45,821.5,840.7,35592613,29922709749.100002
2026-03-10,850.05,856.8,840.6,849.45,52866024,44907044086.8
2026-03-11,845.0,848.85,827.6,833.95,42261076,35243624330.200005
2026-03-12,820.1,836.4,820.1,832.75,46107561,38396071422.75
2026-03-13,820.0,823.8,812.0,817.0,41700464,34069279088.0
2026-03-16,817.0,844.5,815.65,840.6,52182605,43864697763.0
2026-03-17,847.7,848.9,835.1,845.35,38826979,32822386697.65
2026-03-18,845.35,846.8,831.6,843.05,23507063,19817629462.149998
2026-03-19,770.0,815.65,770.0,798.2,171637393,137000967092.6
2026-03-20,785.0,793.75,778.2,780.45,103129469,80487394081.05
2026-03-23,763.15,768.7,741.05,744.15,72341738,53833104332.7
2026-03-24,755.0,772.75,747.7,764.9,61269986,46865412291.4
2026-03-25,768.2,794.8,768.2,782.3,59230640,46336129672.0
2026-03-27,773.2,774.9,754.55,756.2,65485199,49519907483.8
2026-03-30,745.2,751.0,726.65,731.55,103500135,75715523759.25
2026-04-01,743.0,755.9,739.1,742.25,78862761,58535884352.25
2026-04-02,730.0,755.0,726.65,750.9,49310300,37027104270.0
2026-04-06,759.0,772.75,745.0,771.0,42976659,33135004089.0
2026-04-07,766.0,774.0,761.0,772.0,51309793,39611160196.0
2026-04-08,800.0,817.8,796.0,816.1,70269512,57346948743.200005
2026-04-09,815.0,819.0,793.1,797.7,48879392,38991090998.4
2026-04-10,804.0,812.25,801.0,810.3,38156026,30917827867.8
2026-04-13,791.5,798.5,787.35,794.7,47549328,37787450961.6
2026-04-15,804.95,814.8,804.0,809.9,39769515,32209330198.5
2026-04-16,818.0,820.05,792.2,795.45,62861293,50003015516.850006
2026-04-17,790.1,803.95,788.2,799.9,37282544,29822306945.6
2026-04-20,797.1,809.95,790.0,795.45,52148044,41481161599.8
2026-04-21,795.2,814.9,795.2,811.75,49135752,39885946686.0
2026-04-22,810.0,813.05,798.0,799.9,23876412,19098741958.8
2026-04-23,792.0,796.65,782.5,784.35,37677616,29552438109.600002
2026-04-24,777.3,787.6,777.0,784.85,27720358,21756322976.3
2026-04-27,787.5,793.0,785.0,789.8,18115375,14307523175.0
2026-04-28,785.0,794.5,778.3,782.55,35366803,27676291687.649998
2026-04-29,785.5,790.0,777.35,779.0,25799963,20098171177.0
2026-04-30,770.0,778.8,762.25,771.7,47998755,37040639233.5
2026-05-04,772.6,786.6,772.6,779.4,29028060,22624469964.0
2026-05-05,774.4,776.9,763.7,772.3,38887657,30032937501.1
2026-05-06,775.15,798.95,773.5,796.55,35530831,28302083433.05
2026-05-07,794.0,801.55,788.55,796.05,46137553,36727799065.65
2026-05-08,784.0,788.75,777.2,780.85,38016841,29685450294.850002
2026-05-11,771.95,774.85,761.9,763.65,41123422,31403901210.3
2026-05-12,756.6,759.7,747.8,750.45,43937132,32972620709.4
2026-05-13,752.0,759.95,747.35,749.6,28960919,21709104882.4
2026-05-14,751.0,778.3,747.0,769.55,50992358,39241169098.899994
2026-05-15,773.0,781.9,765.4,767.5,24347873,18686992527.5
2026-05-18,759.0,774.1,751.35,768.65,29812079,22915054523.35
2026-05-19,766.7,770.8,760.25,762.45,40307830,30732704983.5
2026-05-20,759.6,762.25,755.15,759.5,24013451,18238216034.5
2026-05-21,767.0,768.25,755.15,759.15,34664725,26315725983.75
2026-05-22,759.15,775.0,759.15,766.8,25604071,19633201642.8
2026-05-25,776.0,787.85,775.2,786.85,26043952,20492683631.2
2026-05-26,784.05,790.85,776.75,778.9,31528062,24557207491.8
2026-05-27,769.5,773.9,756.9,758.65,63680153,48310948073.45
2026-05-29,746.05,760.5,737.75,744.55,101299431,75422491351.04999
2026-06-01,749.0,752.35,739.2,742.7,47996441,35646956730.700005
2026-06-02,737.0,753.6,733.15,748.25,47314447,35403034967.75
2026-06-03,744.45,756.9,742.6,753.65,36109480,27213909602.0
2026-06-04,749.15,757.3,745.0,754.2,42673538,32184382359.600002
2026-06-05,753.95,758.7,744.65,747.05,22116568,16522182124.4
2026-06-08,738.0,741.5,734.5,738.65,21550700,15918424555.0
2026-06-09,739.45,743.95,732.3,738.35,38539563,28455686341.05
2026-06-10,736.5,755.95,736.4,746.85,44458159,33203576049.15
2026-06-11,743.0,756.0,740.1,744.6,32632007,24297792412.2
2026-06-12,754.7,774.45,753.1,772.45,36088159,27876298419.550003
2026-06-15,790.0,793.5,775.6,777.35,39990334,31086486134.9
2026-06-16,780.5,787.7,779.45,784.9,27820970,21836679353.0
2026-06-17,787.65,794.3,783.1,787.1,32405604,25506450908.4
2026-06-18,786.5,802.95,786.2,799.0,41492071,33152164729.0
2026-06-19,788.7,789.05,776.2,779.8,33798761,26356273827.8
2026-06-22,789.9,789.9,783.1,786.4,25194765,19813163196.0
2026-06-23,783.05,790.9,772.55,774.65,28289062,21914121878.3
2026-06-24,773.0,794.9,772.65,793.2,34701292,27525064814.4
2026-06-25,798.5,804.45,794.75,796.3,46707966,37193553325.799995
2026-06-29,800.0,805.9,793.3,798.9,46695977,37305416025.299995
2026-06-30,806.1,806.1,792.75,797.95,45778356,36528839170.200005
2026-07-01,793.5,802.25,793.5,796.15,26094378,20775039044.7
2026-07-02,795.0,805.45,794.0,795.9,34143823,27175068725.7
2026-07-03,803.0,807.0,798.55,801.05,25871958,20724731955.899998
2026-07-06,805.0,831.5,805.0,829.85,63203327,52449280910.950005
2026-07-07,843.0,843.0,826.1,829.3,57611729,47777406859.7
2026-07-08,825.9,834.35,806.95,810.3,38754632,31402878309.6
2026-07-09,813.0,822.85,812.3,817.55,39891798,32613539454.899998
2026-07-10,824.0,827.7,820.3,824.95,23595785,19465342835.75
2026-07-13,817.0,821.95,811.0,817.95,21741736,17783652961.2
2026-07-14,811.4,818.4,807.0,809.4,25605395,20725006713.0
2026-07-15,811.0,819.7,809.7,815.45,21488739,17522992217.55
2026-07-16,814.5,818.0,806.5,808.3,18698186,15113743743.8
2026-07-17,810.0,823.7,808.5,819.6,17415322,14273597911.2
2026-07-20,790.0,790.0,774.55,777.6,56061789,43593647126.4
2026-07-21,769.15,772.5,760.1,761.45,42246009,32168223553.050003
2026-07-22,760.25,761.35,750.35,753.15,23385446,17612748654.899998
2026-07-23,749.4,751.0,743.25,747.25,32532090,24309604252.5
2026-07-24,738.5,748.25,737.25,742.8,23837859,17706761665.2
